Date,All items,Energy,All items less food and energy,Purchasing power of the consumer dollar,Apparel,Men and boy apparel,Commodities,Energy commodities,Education,Communication,Information and information processing,Food and beverages,Food at home,"Meats, poultry, fish, and eggs",Meats,Fruits and vegetables,Alcoholic beverages,Personal care,Housing,Shelter,Fuels and utilities,Household energy,Household furnishings and operations,Medical care,Medical care commodities,Rent of shelter,Transportation,Men apparel,"Men suits, sport coats, and outerwear",Men pants and shorts,Boy apparel,Women apparel,Women outerwear,Women dresses,Women suits and separates,"Women underwear, nightwear, swimwear and accessories",Girl apparel,Men footwear,Women footwear,Jewelry and watches,Watches,Jewelry,Telephone services,Wireless telephone services,Computer software and accessories,Internet services and electronic information providers,Pork,Ham,Pork chops,Poultry
2021-09-01,-0.008239662459461505,-0.027845444078045567,-0.006153747820621613,0.00828729281767937,-0.007375948135099564,-0.005241915225000393,-0.013685272686698946,-0.03815836861167543,-0.0017838710721570505,-0.0006545273657893036,0.0005133897599556292,-0.008803893363680926,-0.010482977873872867,-0.0139889769551782,-0.01904598271670932,-0.009072745322258324,0.0008763050145799145,-0.00595598176259704,-0.005488766604745621,-0.003602316112096937,-0.01484974702210451,-0.018855872998975398,-0.009521689116479437,-0.005205055689925686,-0.0057018018327031905,-0.0036674712842091894,-0.019370068286854614,-0.0005427810125333554,-0.007817136308756356,0.014952271231073233,-0.024142079212466916,-0.020514917778644337,-0.03148947498526311,-0.011089094511807174,-0.03253113194347279,-0.0003880368246945709,0.005658951153241221,0.001066885514977578,-0.0030614888255657835,0.022573816760746768,0.0051039082516572964,0.027912608121816396,-0.0012131441531725295,4.151444702737983e-05,-0.03161917998610153,0.001073912663428267,-0.021956605479044544,0.001800588050874019,-0.047530052472907314,-0.008377361903541658
2021-08-01,-0.002708614341438542,-0.006401372931337357,-0.001346986608737888,0.00273972602739736,-0.017924574169813523,-0.018401292972827443,-0.004018434630348122,-0.004821702961903318,-0.00784720645935344,-0.0036677538937135434,-0.0038276450275285256,-0.008026328926161952,-0.010925217457507741,-0.016540650780820898,-0.022779316652935644,-0.005567039070722868,-0.0025096233678014723,0.00052279039372638,-0.0047683827675651935,-0.003458279868781,-0.008463417104656146,-0.010018264344744066,-0.010384978495751596,0.0008174262315696623,-0.003070252254260386,-0.003459431210431796,0.008291979202362354,-0.014259853534106859,-0.012220274311642854,0.005837664285656352,-0.03548575300184442,-0.020012428873827592,-0.07713074038442658,-0.06275850659019466,-0.01833827464024873,0.0069582601438233915,-0.03700280339657902,-0.016355140186915973,-0.003606327608878801,0.015085005759053915,0.023319643663975986,0.012622296738046268,-0.002471482889733978,-0.004151272364979808,0.03584100785392508,-0.00560080831264731,-0.011796039650291301,-0.02892679069098658,0.014618533085917651,0.004739012294069589
2021-07-01,-0.002061652172959505,-0.0074562417135976,-0.00129155978204476,0.0,-0.017459610211726595,-0.025906869050681736,-0.004350703223767405,-0.005998651190856519,-0.005668674851928013,-0.003326277592984539,-0.0033829405131490242,-0.003644846711550298,-0.0030905417107668365,-0.004761293768010821,-0.0024362476475606742,-0.002540870718457544,-0.004120083990692969,-0.0048128735181738325,-0.0027869160136124727,-0.0014035755492380897,-0.007502752522672851,-0.00855785916522056,-0.007965110996698832,-0.0019571744341232433,0.0016982312309514747,-0.0014393082200174767,0.0058279801789933305,-0.03459185121497188,-0.09214386386177364,0.016097439080422715,0.010683239509448939,-0.01457517958880361,-0.02919933197885316,-0.036775522212415424,-0.0050679906301102084,-0.01932343870470321,-0.011560083958274014,-0.010466586101040454,-0.022822642463707354,-0.010599191595944468,0.004817292167781373,-0.015247177176390458,-0.000804692628591952,0.0018133311100920757,-0.007697636825494514,-0.010399157028525674,-0.007091079130445044,-0.024767114219642172,-0.00010500754741749052,-0.014002466128556379
2021-06-01,-0.0047874931777305285,-0.01666666666666672,-0.0033244252111798156,0.005464480874316724,0.0104637296561918,-0.003389412707216377,-0.006973687473650347,-0.02350021425510651,-0.002348326589046601,-0.0007914731954411502,-0.0007822540090517416,-0.00651906474690378,-0.006215688242697581,-0.013941058001212703,-0.013149270168924199,0.007466240511386335,-0.0011890922629222977,-0.007719790474549626,-0.004396244371528857,-0.004734792086048212,-0.007319304666056792,-0.00806518474846396,0.0008166442789108164,-0.0023463476142604467,-0.0016634646301182388,-0.0047779699621529614,-0.008430598776916653,-0.005213872532489505,-0.016847019859933976,0.008060037761594252,0.003938528071665726,0.022472700947171464,0.03121712833099588,0.008969659947057673,0.0350495313402337,0.004373249471770535,0.03715599756703969,0.012219687664502654,0.0014718607716754928,-0.01449681313222062,0.008283270809832377,-0.02151161243980959,0.0007099713892126935,0.0017476334130865911,0.004887130556202157,-0.0005957738087692954,-0.021826563866147453,0.0031304145901436264,-0.01647478897830057,-0.01827144391591229
2021-05-01,-0.009205141039986042,-0.022353772017281504,-0.008356756212754224,0.008152173913043681,0.005210930487683285,0.013647927635065837,-0.015443861165082562,-0.02167418150435718,-0.002287960932609523,-0.00035644505465493026,-0.0003355141754739499,-0.007041179461108382,-0.007365623980233993,-0.02550239758580597,-0.035758959126356626,0.0017036207492757693,-0.0045718545678608,-0.0003844452620223038,-0.006127704500545561,-0.005289897134239996,-0.01831413210445465,-0.023143182187550737,-0.0003431682820994597,0.0017763279916021002,0.003976608809758808,-0.00533434284337686,-0.033706210743749465,0.016175575836592904,0.017521697429059513,0.028889588415834,0.003528846153846299,-0.00020651201211518977,-0.019635969525995334,-0.004732545584807402,-0.0011444921316168255,0.007250489236790614,0.01679098719069927,0.00530454318522211,-1.615052287318175e-05,0.0007829635707428118,-0.016794697506813505,0.006362084153516578,-0.001969567012929163,-0.0005399904463229133,0.018449899644897183,0.002790390908399054,-0.03809806279659356,-0.04577243770950845,-0.04764955553775918,-0.009272537580543694
2021-04-01,-0.007953342372629568,-0.026442706053820153,-0.006977342665453468,0.008086253369272267,-0.0024390042248513266,0.0022396709339516097,-0.013499596686232018,-0.03828700865690826,-0.002623429611365413,-0.001201780219490023,-0.0012306315377299537,-0.0039277211537405154,-0.0029587188277837573,-0.015654009050823925,-0.017643911871352613,-0.0024544890228915817,-0.0017041698667614735,0.0020222154217703903,-0.004988372426861232,-0.0033087284255867155,-0.008492710195555309,-0.011327606942021506,-0.01346444318996698,0.0012730999889296601,0.0002465594354055245,-0.0033532858164372348,-0.031094218704422083,-0.0028483205173165382,-0.01384035313592058,-0.013247565798028327,0.022813724644763278,0.0037376558995947384,-0.015282067956429835,0.026968935031227215,0.004110570037238803,-0.00047600081600140953,-0.015370293543262359,-0.000958746318483028,-0.007154797186533446,-0.019553416891279984,0.014706563374504489,-0.03017204115155181,-0.0021750432356155702,-0.0002493610124056911,-0.00966421587205335,0.002137562925299097,-0.011674713095192857,-0.0006857910623230268,-0.00854916470456335,-0.018734420850029965
2021-03-01,-0.008151909351666542,-0.014206777352956723,-0.008230888278923043,0.010695187165775444,0.0007459222914731889,0.0073387475436064165,-0.013262640391656588,-0.017291839138089737,-0.0009932715052477503,-0.004958349861166167,-0.00512461495379446,-0.004523308624025724,-0.006001727115716782,-0.011058760254771483,-0.014881916389328786,-0.012080400542268777,-0.0023462767687979502,-0.00234417237921114,-0.0044363012068180385,-0.0037180779468483083,-0.0065611930876667834,-0.008255283958690018,-0.007508447970553944,0.0002840340459602242,-0.00575958694246248,-0.0037522312323345908,-0.03049243530580059,0.007076806944706471,0.025737865435725205,-0.013626956258865563,0.008393599880091474,0.007094700533082587,0.02949755104287033,-0.0028827548078821374,0.016974053946110956,-0.011137892158768481,-0.001993669585234503,-0.014491652973585123,0.00787331126420332,-0.0017325433955662772,-0.02473594992828254,0.0057274023890176995,0.0009888777832123274,0.0008106254286961434,0.019287436378248035,-0.007560172154838285,-0.02306538397432334,-0.008814027749248443,-0.017792353434546215,-0.01052276180293743
2021-02-01,-0.007033453263212697,-0.055715683539876326,-0.0037429199191794105,0.005291005291005346,-0.00619482218872669,-0.006145878290893303,-0.01289888835034958,-0.10056953013763648,0.00360879219617094,0.0020862401169359224,0.0021673656655500917,-0.0017076364172827763,-0.0020337162511698814,-0.006894958969220433,-0.006138804179734447,-0.003776095228301135,-0.0024592176541901045,-0.005663226260160914,-0.0032279333980611558,-0.0033835975790769135,-0.002065155661107987,-0.002186444046909153,-0.003233346318659902,-0.001004318378454716,-0.0005491707787829148,-0.003435318442113533,-0.031085321258244036,0.003219679224551353,0.03044456566207554,0.009775954609394066,-0.04300286128349007,-0.00956486202467599,0.007280697065269681,-0.0704356435643565,0.008569785544974007,-0.023892831167810047,0.03759499145334355,-0.00650119445436903,-0.016035185409353225,-0.04110024034908111,-0.023163932453571845,-0.04674377894480264,0.0019333113799806512,0.0033437175493251647,-0.016857518302984875,-0.0036626309899279175,-0.0019948379194191235,0.045333371013018375,-0.015466538738306501,-0.00856297933186001
2021-01-01,-0.005444577094755432,-0.03752865991175791,-0.0034762242515590236,0.0052631578947368585,-0.0184419740329006,-0.014191665653389807,-0.008510997771934758,-0.0647986913619335,-0.001104429090882375,-0.0006762849413887162,-0.00012639029322547568,-0.0015221374948277688,-0.002409819718577455,-0.002565583670284921,-0.004442586297784046,-0.00012580929246786,-0.0009461138182617068,-0.003457227727715284,-0.0029112769274942663,-0.0021975349918694764,-0.009543253063352353,-0.011388591973569118,-0.001711806776878988,-0.003956452317500414,0.007044451260986184,-0.002354442699333603,-0.016373759889789286,-0.021022066377429316,-0.044301075268817214,-0.014381882563523907,0.013978546813570913,-0.04221477762823089,-0.03793410885624515,-0.03200690198751677,-0.05461144796128392,-0.024084982127573817,0.003870391504986914,-0.007827098684906275,-0.022488681845023173,0.02615562051797382,0.0030385776171801826,0.03360685270633068,-0.0016539264850881086,2.0699219639430666e-05,0.0035897044222104046,0.0017997549269888058,-0.00736847642175209,-0.052176028764401416,-0.009599173593989097,0.007260271727551393
2020-12-01,-0.004235765457867857,-0.03467577323856519,-0.001961038720320274,0.005235602094240788,-0.02845014220826081,-0.04090604736396952,-0.009196442835081808,-0.06431849385920352,0.0007309780412727562,-0.0006634731492416446,-0.0003932639503362312,-0.0032450233108858306,-0.0033874505666245947,-0.005441445235821019,-0.006682661232896403,-0.01112423133755347,-0.001416665062652811,-0.0001586406996889611,-0.0023766476146039883,-0.0017667736884751095,-0.0066016015814913676,-0.007170378816174883,-0.002732625512856579,-0.0064485485498907424,0.0009932564508696728,-0.001734949893829274,-0.010071438644951414,-0.041828194787736916,-0.01719402709501716,-0.11157785024516964,-0.03722177014025185,-0.024145570918639447,0.0018644778358818392,0.045565079609599435,-0.04894014504052602,-0.009822230017642819,-0.042805595373436756,-0.0363881880530188,0.004253855318577582,-0.08083460842954504,-0.0027769249138608343,-0.10525072950225178,-0.0011469229543885628,-0.00012419274714359219,0.011796042617960412,-0.0008918901700960546,-0.009238120051401455,-0.03689372079425368,0.02498819223048776,-0.005340872111942785
2020-11-01,-0.0009405929190630102,-0.019010370669425458,0.0009174448233082444,0.0,0.01894541831973018,0.016424614875850896,-0.002520651607251234,-0.0345281587159606,-0.0002863047236609795,2.6556545524414332e-05,7.025333352062013e-05,-0.003133085606738306,-0.003367123974639008,0.0031458549957461557,0.0034042490616259524,-0.000636202880204606,0.0023053466308400328,-0.004258925999073071,-0.0014396164920127408,-0.0008147646337220982,-0.005779902603180731,-0.006667755683927634,-0.0018293592531817282,0.0020857188019260953,0.0023523434791927755,-0.0008133911094596602,-0.0035959913539005406,0.01958690103365246,0.013948900995679026,0.015375591027053881,0.003927729772191801,0.03291008850301669,0.0368787922168019,0.025236261076382327,0.02972747239149931,0.039918308655739754,-0.009419054996127052,0.016181731017442802,0.009758298313184532,0.004969823907213788,-0.017166354219406266,0.01268686259354923,0.0006379110539354027,0.0009522626588829297,-0.01684843926288082,-0.0005483644710834179,0.007220506237715085,0.03278874629812445,0.00905272757817932,0.00956131633725521
2020-10-01,0.0006110003112642648,0.0106488054818199,-0.000538087303737389,0.0,0.022040788322670313,0.015671176422742183,0.0048923995387781805,0.024509957007380567,0.0003891922058754105,-0.0011286232124601003,-0.0011661234123861997,0.002346027951247276,0.006110052833986357,0.0018431477495881587,0.005620303437764429,0.009010450163396078,-0.004073155252985683,0.0005157730095564084,-0.0010099162062278122,-0.0004947546841357342,-0.003372564654383181,-0.003363731499476663,-0.002461969260780017,0.0016870315938506408,0.004120799345318282,-0.00046851985792129014,0.0012720137259156772,0.015180299344850212,0.03564315160498399,0.0009453285016542967,0.017590776727877788,0.04430695336270851,0.058974086661002456,0.03387394785464992,0.07092645998558056,0.00016031742850830533,0.0181310145652831,0.010734582193222542,0.011591828629582634,0.04616366899974689,0.00923779490285348,0.058655994043187,0.0010093819395007309,0.001551125082726701,-0.043607987147119553,-0.004248966467615967,0.016647417260743147,0.053306442748383365,-0.029340551134282578,0.00015798108277809142
2020-09-01,-0.00041476565740361515,0.012216351586598728,-0.0010173468781560224,0.0,0.0015272043768670418,0.012119270708203178,-0.00036460735005527933,0.014763634516219204,-0.0008221239425246774,-0.0006247673738500881,-0.0006611058754025789,-0.0026154572034670087,-0.0022545318869400255,-0.0015425363812847648,-0.0027070057892761845,-0.009130588117293392,-0.004657521549726429,-0.0002724224643755324,0.00037360721428192356,-0.00047972182245414885,0.006094424805492826,0.008840221005525173,0.001135458638553688,0.0034624801958806906,0.00699317245531339,-0.0004570209848802076,-0.001826812286420565,0.017532967225156515,0.038665384529373625,0.008036448222187298,-0.00958749440323925,-0.004453192754061086,-0.024069078254590592,-0.013105639396346236,-0.0015428202754634857,-0.001653008475425155,0.013670994961700655,-0.0036766289907940175,-0.009839524954605716,0.016012021971188783,-0.003083268954861551,0.022172987990364046,-0.0027491190081943007,0.00047494166477379807,-0.0071594272458203045,0.0009098015095017065,-0.009158059222696635,0.0030354315167628876,0.04206750207054055,0.004240514531963724
2020-08-01,-0.0013908098970338845,-0.007522956079212384,-0.001107584351096813,0.0026041666666667407,-0.025596125810613768,-0.012950019781089228,-0.0032397524056769766,-0.006233071828017356,-0.002259027846650663,0.0011971109721871098,0.001238634124369975,-0.00030544018773392967,0.003910585633073227,0.005964896415033172,0.01334526723413565,0.0016489849762775233,-0.00020176153338768987,-0.0014714821724275406,-0.0009153619707377159,-0.00036378532386061035,-0.006179225953560463,-0.007860707860212313,7.088567715518579e-05,0.0014678639230816248,0.006208374779064885,-0.00036637015109108884,-0.0016229682065954654,-0.014540954443499121,-0.015200447831890673,0.00948183876536568,-0.006397845763761234,-0.047814341366012036,-0.0624171487879317,-0.08289738430583504,-0.058394673259538066,-0.013085406360069496,-0.06812005616899186,-0.0045767085177231825,-0.009491239808688379,-0.02143225492029477,0.008973977540839506,-0.030998417394894284,-0.0021393675561185432,-0.0015686274509804088,0.0598638359585868,-0.003021380104980209,0.014044166421395277,-0.0020446382528294116,-0.007538669187394542,-0.0036216833164617324
2020-07-01,-0.0031432990404666183,0.0015352499467982117,-0.003918052062093502,0.0025974025974027093,-0.017472205264017826,-0.017653555650562924,-0.006672765430770111,-0.000659962921167212,-0.003560042116733997,-0.0038660307422513362,-0.003964348975173615,-0.0009352306219096995,0.0008361336545776865,0.015204012450883875,0.023227811365512885,-0.0020570228913071587,-0.0027864233655958692,0.002804554462096487,-0.0015428818540969003,-0.0012752410572575146,0.0007226023482533872,0.0030522987156367254,-0.0055523177973443305,-0.0011637795125118977,-0.0026776748856409682,-0.001295959655192691,-0.008004506240550269,-0.02162746688294137,0.011849584608657482,-0.025626041971022473,-0.0013946311645665066,-0.021720582642037023,-0.0346671927574832,-0.09331943835015344,-0.013023824797481875,-0.010371228990635473,-0.03278262000780541,-0.005604187935790761,-0.025719289467100337,0.0010076383620662988,-0.026360182683472067,0.009971004201432043,-0.006122536052564187,-0.007586720138917702,0.013379451898589911,6.42062819427025e-05,0.011176766188982556,-0.01215698006472854,0.03389027360520114,0.0016433720699606802
2020-06-01,-0.005032786442352499,-0.021683150785419825,-0.00523341165395963,0.005181347150258864,0.0040869192330244,0.0035633330310997913,-0.005260306625494371,-0.04412068661306179,-0.0024606608315259626,-0.017671379034409185,-0.01817873877942766,0.003427416347172141,0.009815372798074096,0.0373061085939459,0.050055315580672666,-0.002384662374274482,0.004175747198007507,-0.0017081707500880006,-0.0022536658775165197,-0.0023455202400636255,-0.0016644569097399309,-0.0009412913122299749,-0.002154131259454073,-0.0037345557370964677,-0.0003069902725709728,-0.002336928758902901,-0.025686620244463665,0.010339694622467643,-0.006600838338878923,0.00860791646087633,-0.02359326868790923,0.015929724277067736,-0.014124165493437535,0.035751878334724596,0.028613319628767453,-0.004715963381931254,0.0312598072181125,-0.013616141316615149,-0.009253077225959916,-0.029741691012698412,0.004887943542139173,-0.0406737952248426,-0.028944600656807484,-0.0350990480554918,-0.027380818423915043,0.0007319046212714841,0.022196421839119962,0.045027806838830564,0.06072341946779347,0.021441935835835313
